Date,closePrice
2000-08-18,125.54000091552734
2000-08-21,123.88999938964844
2000-08-22,122.87000274658203
2000-08-23,121.5199966430664
2000-08-24,121.83000183105469
2000-08-25,121.87999725341797
2000-08-28,121.5
2000-08-29,119.87000274658203
2000-08-30,119.54000091552734
2000-08-31,120.19999694824219
2000-09-01,120.19999694824219
2000-09-05,122.66999816894531
2000-09-06,124.37000274658203
2000-09-07,118.51000213623047
2000-09-08,117.45999908447266
2000-09-11,116.33000183105469
2000-09-12,115.2699966430664
2000-09-13,114.86000061035156
2000-09-14,112.98999786376953
2000-09-15,110.48999786376953
2000-09-18,110.26000213623047
2000-09-19,107.02999877929688
2000-09-20,105.7699966430664
2000-09-21,105.31999969482422
2000-09-22,105.91000366210938
2000-09-25,104.70999908447266
2000-09-26,103.48999786376953
2000-09-27,103.83000183105469
2000-09-28,106.06999969482422
2000-09-29,108.2300033569336
2000-10-02,106.76000213623047
2000-10-03,112.23999786376953
2000-10-04,114.18000030517578
2000-10-05,112.02999877929688
2000-10-06,111.36000061035156
2000-10-09,112.41999816894531
2000-10-10,111.9000015258789
2000-10-11,109.7699966430664
2000-10-12,107.01000213623047
2000-10-13,104.48999786376953
2000-10-16,105.22000122070312
2000-10-17,103.13999938964844
2000-10-18,105.18000030517578
2000-10-19,104.26000213623047
2000-10-20,103.5199966430664
2000-10-23,103.33999633789062
2000-10-24,108.56999969482422
2000-10-25,107.33000183105469
2000-10-26,108.69000244140625
2000-10-27,109.58999633789062
2000-10-30,117.51000213623047
2000-10-31,118.62999725341797
2000-11-01,116.86000061035156
2000-11-02,115.94999694824219
2000-11-03,117.11000061035156
2000-11-06,117.29000091552734
2000-11-07,118.41000366210938
2000-11-08,119.27999877929688
2000-11-09,117.66000366210938
2000-11-10,115.66000366210938
2000-11-13,116.37999725341797
2000-11-14,116.95999908447266
2000-11-15,118.33000183105469
2000-11-16,114.48999786376953
2000-11-17,113.95999908447266
2000-11-20,112.2699966430664
2000-11-21,112.27999877929688
2000-11-22,111.94000244140625
2000-11-24,112.66999816894531
2000-11-27,112.88999938964844
2000-11-28,113.37999725341797
2000-11-29,115.22000122070312
2000-11-30,114.93000030517578
2000-12-01,118.98999786376953
2000-12-04,125.12999725341797
2000-12-05,125.69000244140625
2000-12-06,123.3499984741211
2000-12-07,119.91000366210938
2000-12-08,122.0
2000-12-11,121.48999786376953
2000-12-12,121.05999755859375
2000-12-13,121.19000244140625
2000-12-14,120.9000015258789
2000-12-15,118.51000213623047
2000-12-18,121.76000213623047
2000-12-19,125.04000091552734
2000-12-20,121.95999908447266
2000-12-21,125.80999755859375
2000-12-22,131.5
2000-12-26,132.07000732421875
2000-12-27,133.32000732421875
2000-12-28,134.52000427246094
2000-12-29,131.61000061035156
2001-01-02,128.66000366210938
2001-01-03,130.16000366210938
2001-01-04,133.69000244140625
2001-01-05,130.6300048828125
2001-01-08,131.1699981689453
2001-01-09,126.68000030517578
2001-01-10,126.77999877929688
2001-01-11,123.69999694824219
2001-01-12,122.13999938964844
2001-01-16,125.5
2001-01-17,124.19000244140625
2001-01-18,123.91999816894531
2001-01-19,120.58999633789062
2001-01-22,121.56999969482422
2001-01-23,122.4800033569336
2001-01-24,122.1500015258789
2001-01-25,124.12999725341797
2001-01-26,122.0
2001-01-29,122.27999877929688
2001-01-30,126.58999633789062
2001-01-31,128.19000244140625
2001-02-01,129.42999267578125
2001-02-02,128.24000549316406
2001-02-05,129.05999755859375
2001-02-06,128.25999450683594
2001-02-07,128.27000427246094
2001-02-08,126.8499984741211
2001-02-09,126.25
2001-02-12,126.26000213623047
2001-02-13,126.41999816894531
2001-02-14,125.2699966430664
2001-02-15,129.14999389648438
2001-02-16,126.54000091552734
2001-02-20,125.95999908447266
2001-02-21,124.08999633789062
2001-02-22,125.20999908447266
2001-02-23,123.43000030517578
2001-02-26,128.91000366210938
2001-02-27,129.25999450683594
2001-02-28,129.30999755859375
2001-03-01,129.77000427246094
2001-03-02,132.05999755859375
2001-03-05,134.99000549316406
2001-03-06,134.5399932861328
2001-03-07,138.24000549316406
2001-03-08,139.77000427246094
2001-03-09,137.2899932861328
2001-03-12,132.8300018310547
2001-03-13,131.58999633789062
2001-03-14,127.38999938964844
2001-03-15,125.66999816894531
2001-03-16,124.5
2001-03-19,127.44000244140625
2001-03-20,127.44999694824219
2001-03-21,124.2699966430664
2001-03-22,120.41999816894531
2001-03-23,121.02999877929688
2001-03-26,123.4000015258789
2001-03-27,125.69000244140625
2001-03-28,124.25
2001-03-29,123.02999877929688
2001-03-30,123.41999816894531
2001-04-02,122.9800033569336
2001-04-03,120.8499984741211
2001-04-04,123.98999786376953
2001-04-05,128.05999755859375
2001-04-06,125.4800033569336
2001-04-09,127.81999969482422
2001-04-10,133.22999572753906
2001-04-11,131.5
2001-04-12,131.94000244140625
2001-04-16,132.61000061035156
2001-04-17,131.99000549316406
2001-04-18,136.80999755859375
2001-04-19,135.35000610351562
2001-04-20,134.17999267578125
2001-04-23,133.66000366210938
2001-04-24,134.1199951171875
2001-04-25,133.8699951171875
2001-04-26,137.5500030517578
2001-04-27,138.16000366210938
2001-04-30,137.19000244140625
2001-05-01,138.0
2001-05-02,138.72000122070312
2001-05-03,137.24000549316406
2001-05-04,139.91000366210938
2001-05-07,138.63999938964844
2001-05-08,138.80999755859375
2001-05-09,140.3699951171875
2001-05-10,142.3800048828125
2001-05-11,140.05999755859375
2001-05-14,141.44000244140625
2001-05-15,142.39999389648438
2001-05-16,149.47000122070312
2001-05-17,150.86000061035156
2001-05-18,150.16000366210938
2001-05-21,150.99000549316406
2001-05-22,147.8800048828125
2001-05-23,145.66000366210938
2001-05-24,141.9499969482422
2001-05-25,142.27999877929688
2001-05-29,143.5800018310547
2001-05-30,140.6999969482422
2001-05-31,142.1699981689453
2001-06-01,142.67999267578125
2001-06-04,143.82000732421875
2001-06-05,145.25999450683594
2001-06-06,143.85000610351562
2001-06-07,144.1999969482422
2001-06-08,143.58999633789062
2001-06-11,141.66000366210938
2001-06-12,140.5500030517578
2001-06-13,140.77999877929688
2001-06-14,137.5500030517578
2001-06-15,136.67999267578125
2001-06-18,135.97999572753906
2001-06-19,136.44000244140625
2001-06-20,137.16000366210938
2001-06-21,137.52000427246094
2001-06-22,135.27000427246094
2001-06-25,133.13999938964844
2001-06-26,134.25
2001-06-27,135.0
2001-06-28,135.52000427246094
2001-06-29,135.94000244140625
2001-07-02,137.30999755859375
2001-07-03,136.5399932861328
2001-07-05,136.8800048828125
2001-07-06,134.69000244140625
2001-07-09,136.1199951171875
2001-07-10,135.22000122070312
2001-07-11,135.3300018310547
2001-07-12,137.97000122070312
2001-07-13,138.36000061035156
2001-07-16,135.69000244140625
2001-07-17,135.58999633789062
2001-07-18,138.44000244140625
2001-07-19,139.16000366210938
2001-07-20,137.9499969482422
2001-07-23,135.6199951171875
2001-07-24,131.72999572753906
2001-07-25,134.47000122070312
2001-07-26,134.97000122070312
2001-07-27,133.6999969482422
2001-07-30,133.61000061035156
2001-07-31,136.1199951171875
2001-08-01,134.6199951171875
2001-08-02,135.33999633789062
2001-08-03,135.27999877929688
2001-08-06,134.42999267578125
2001-08-07,133.72999572753906
2001-08-08,131.69000244140625
2001-08-09,131.7899932861328
2001-08-10,133.6199951171875
2001-08-13,133.92999267578125
2001-08-14,134.30999755859375
2001-08-15,133.7899932861328
2001-08-16,133.61000061035156
2001-08-17,133.66000366210938
2001-08-20,133.85000610351562
2001-08-21,134.05999755859375
2001-08-22,134.41000366210938
2001-08-23,134.8000030517578
2001-08-24,137.8300018310547
2001-08-27,137.52999877929688
2001-08-28,135.7899932861328
2001-08-29,134.64999389648438
2001-08-30,133.4199981689453
2001-08-31,134.55999755859375
2001-09-04,136.13999938964844
2001-09-05,135.77999877929688
2001-09-06,133.89999389648438
2001-09-07,129.60000610351562
2001-09-10,127.22000122070312
2001-09-17,116.12999725341797
2001-09-18,117.1500015258789
2001-09-19,115.77999877929688
2001-09-20,111.37000274658203
2001-09-21,109.44000244140625
2001-09-24,114.75
2001-09-25,114.69000244140625
2001-09-26,114.0
2001-09-27,115.75
2001-09-28,119.33999633789062
2001-10-01,118.69999694824219
2001-10-02,119.69999694824219
2001-10-03,120.30000305175781
2001-10-04,119.16000366210938
2001-10-05,120.77999877929688
2001-10-08,117.66000366210938
2001-10-09,119.11000061035156
2001-10-10,122.12999725341797
2001-10-11,126.0999984741211
2001-10-12,125.3499984741211
2001-10-15,124.4000015258789
2001-10-16,125.54000091552734
2001-10-17,123.45999908447266
2001-10-18,122.66999816894531
2001-10-19,122.0
2001-10-22,125.19000244140625
2001-10-23,125.83999633789062
2001-10-24,125.38999938964844
2001-10-25,126.16999816894531
2001-10-26,127.44000244140625
2001-10-29,125.19000244140625
2001-10-30,123.5199966430664
2001-10-31,122.16999816894531
2001-11-01,124.63999938964844
2001-11-02,126.33000183105469
2001-11-05,126.69999694824219
2001-11-06,128.74000549316406
2001-11-07,129.3300018310547
2001-11-08,128.89999389648438
2001-11-09,129.42999267578125
2001-11-12,127.98999786376953
2001-11-13,131.08999633789062
2001-11-14,133.36000061035156
2001-11-15,134.64999389648438
2001-11-16,134.14999389648438
2001-11-19,136.25
2001-11-20,135.57000732421875
2001-11-21,134.5800018310547
2001-11-23,136.75999450683594
2001-11-26,135.83999633789062
2001-11-27,136.00999450683594
2001-11-28,135.00999450683594
2001-11-29,134.58999633789062
2001-11-30,136.35000610351562
2001-12-03,134.52999877929688
2001-12-04,135.64999389648438
2001-12-05,139.85000610351562
2001-12-06,139.6300048828125
2001-12-07,136.52000427246094
2001-12-10,133.83999633789062
2001-12-11,134.86000061035156
2001-12-12,133.6699981689453
2001-12-13,130.74000549316406
2001-12-14,131.25
2001-12-17,132.1699981689453
2001-12-18,136.0500030517578
2001-12-19,133.39999389648438
2001-12-20,132.9600067138672
2001-12-21,130.91000366210938
2001-12-24,132.05999755859375
2001-12-26,132.08999633789062
2001-12-27,132.6300048828125
2001-12-28,133.27000427246094
2001-12-31,132.92999267578125
2002-01-02,133.16000366210938
2002-01-03,135.32000732421875
2002-01-04,138.32000732421875
2002-01-07,138.22000122070312
2002-01-08,135.72999572753906
2002-01-09,135.22999572753906
2002-01-10,132.19000244140625
2002-01-11,131.16000366210938
2002-01-14,127.29000091552734
2002-01-15,126.93000030517578
2002-01-16,123.5999984741211
2002-01-17,124.44000244140625
2002-01-18,124.19999694824219
2002-01-22,124.87999725341797
2002-01-23,126.98999786376953
2002-01-24,130.14999389648438
2002-01-25,133.10000610351562
2002-01-28,132.82000732421875
2002-01-29,130.99000549316406
2002-01-30,130.55999755859375
2002-01-31,135.4199981689453
2002-02-01,134.61000061035156
2002-02-04,133.13999938964844
2002-02-05,131.9199981689453
2002-02-06,131.8300018310547
2002-02-07,131.8800048828125
2002-02-08,134.3800048828125
2002-02-11,138.3699951171875
2002-02-12,137.41000366210938
2002-02-13,138.30999755859375
2002-02-14,137.52999877929688
2002-02-15,139.07000732421875
2002-02-19,136.44000244140625
2002-02-20,138.19000244140625
2002-02-21,139.19000244140625
2002-02-22,140.5800018310547
2002-02-25,141.13999938964844
2002-02-26,141.7899932861328
2002-02-27,142.1999969482422
2002-02-28,142.1699981689453
2002-03-01,144.10000610351562
2002-03-04,148.4600067138672
2002-03-05,144.33999633789062
2002-03-06,146.8800048828125
2002-03-07,146.0800018310547
2002-03-08,144.75
2002-03-11,145.38999938964844
2002-03-12,145.92999267578125
2002-03-13,143.77999877929688
2002-03-14,145.49000549316406
2002-03-15,147.0800018310547
2002-03-18,147.47999572753906
2002-03-19,148.8699951171875
2002-03-20,148.38999938964844
2002-03-21,145.91000366210938
2002-03-22,144.64999389648438
2002-03-25,143.11000061035156
2002-03-26,145.30999755859375
2002-03-27,147.89999389648438
2002-03-28,146.83999633789062
2002-04-01,146.1300048828125
2002-04-02,145.57000732421875
2002-04-03,143.30999755859375
2002-04-04,141.6699981689453
2002-04-05,143.6999969482422
2002-04-08,143.7899932861328
2002-04-09,143.7899932861328
2002-04-10,147.22000122070312
2002-04-11,145.64999389648438
2002-04-12,145.2100067138672
2002-04-15,144.16000366210938
2002-04-16,146.7899932861328
2002-04-17,147.1699981689453
2002-04-18,145.52999877929688
2002-04-19,145.97999572753906
2002-04-22,142.08999633789062
2002-04-23,140.60000610351562
2002-04-24,139.5800018310547
2002-04-25,138.8699951171875
2002-04-26,139.77000427246094
2002-04-29,137.00999450683594
2002-04-30,139.66000366210938
2002-05-01,140.1699981689453
2002-05-02,142.72999572753906
2002-05-03,143.3800048828125
2002-05-06,142.52999877929688
2002-05-07,143.75999450683594
2002-05-08,145.25
2002-05-09,145.63999938964844
2002-05-10,144.8300018310547
2002-05-13,145.92999267578125
2002-05-14,147.92999267578125
2002-05-15,148.36000061035156
2002-05-16,147.6699981689453
2002-05-17,148.35000610351562
2002-05-20,147.35000610351562
2002-05-21,147.41000366210938
2002-05-22,148.0
2002-05-23,150.0500030517578
2002-05-24,148.49000549316406
2002-05-28,147.63999938964844
2002-05-29,146.33999633789062
2002-05-30,145.22000122070312
2002-05-31,146.2100067138672
2002-06-03,143.4199981689453
2002-06-04,142.63999938964844
2002-06-05,144.33999633789062
2002-06-06,141.9499969482422
2002-06-07,141.9199981689453
2002-06-10,142.27999877929688
2002-06-11,140.47000122070312
2002-06-12,141.55999755859375
2002-06-13,139.6199951171875
2002-06-14,138.92999267578125
2002-06-17,141.44000244140625
2002-06-18,142.42999267578125
2002-06-19,141.60000610351562
2002-06-20,142.30999755859375
2002-06-21,139.7899932861328
2002-06-24,140.50999450683594
2002-06-25,140.72999572753906
2002-06-26,139.4499969482422
2002-06-27,141.27999877929688
2002-06-28,142.94000244140625
2002-07-01,142.4600067138672
2002-07-02,138.74000549316406
2002-07-03,138.27999877929688
2002-07-05,142.07000732421875
2002-07-08,141.5
2002-07-09,140.11000061035156
2002-07-10,136.08999633789062
2002-07-11,134.10000610351562
2002-07-12,133.27000427246094
2002-07-15,130.0800018310547
2002-07-16,127.83999633789062
2002-07-17,128.57000732421875
2002-07-18,127.36000061035156
2002-07-19,120.9800033569336
2002-07-22,115.77999877929688
2002-07-23,114.22000122070312
2002-07-24,121.95999908447266
2002-07-25,124.56999969482422
2002-07-26,125.0
2002-07-29,132.02000427246094
2002-07-30,126.79000091552734
2002-07-31,126.81999969482422
2002-08-01,126.44000244140625
2002-08-02,120.70999908447266
2002-08-05,117.06999969482422
2002-08-06,121.37000274658203
2002-08-07,124.02999877929688
2002-08-08,126.79000091552734
2002-08-09,128.3699951171875
2002-08-12,127.41999816894531
2002-08-13,125.5199966430664
2002-08-14,127.41000366210938
2002-08-15,126.97000122070312
2002-08-16,124.68000030517578
2002-08-19,127.36000061035156
2002-08-20,125.5
2002-08-21,126.56999969482422
2002-08-22,128.1699981689453
2002-08-23,126.13999938964844
2002-08-26,128.0
2002-08-27,128.1999969482422
2002-08-28,124.48999786376953
2002-08-29,124.52999877929688
2002-08-30,125.93000030517578
2002-09-03,121.98999786376953
2002-09-04,122.7699966430664
2002-09-05,119.16000366210938
2002-09-06,122.02999877929688
2002-09-09,123.11000061035156
2002-09-10,124.41999816894531
2002-09-11,125.1500015258789
2002-09-12,122.55000305175781
2002-09-13,121.47000122070312
2002-09-16,120.79000091552734
2002-09-17,118.4800033569336
2002-09-18,117.58999633789062
2002-09-19,114.73999786376953
2002-09-20,117.08000183105469
2002-09-23,114.66999816894531
2002-09-24,110.18000030517578
2002-09-25,112.91000366210938
2002-09-26,114.25
2002-09-27,110.87000274658203
2002-09-30,109.47000122070312
2002-10-01,115.93000030517578
2002-10-02,110.06999969482422
2002-10-03,109.91999816894531
2002-10-04,108.18000030517578
2002-10-07,105.37999725341797
2002-10-08,106.9000015258789
2002-10-09,102.55000305175781
2002-10-10,107.1500015258789
2002-10-11,112.0999984741211
2002-10-14,111.5199966430664
2002-10-15,117.26000213623047
2002-10-16,114.23999786376953
2002-10-17,117.62999725341797
2002-10-18,117.01000213623047
2002-10-21,120.6500015258789
2002-10-22,118.19000244140625
2002-10-23,117.70999908447266
2002-10-24,114.30000305175781
2002-10-25,117.08000183105469
2002-10-28,115.4800033569336
2002-10-29,114.80000305175781
2002-10-30,115.19999694824219
2002-10-31,114.94000244140625
2002-11-01,117.38999938964844
2002-11-04,117.33000183105469
2002-11-05,118.16000366210938
2002-11-06,121.51000213623047
2002-11-07,118.55000305175781
2002-11-08,116.76000213623047
2002-11-11,113.26000213623047
2002-11-12,115.25
2002-11-13,114.80000305175781
2002-11-14,118.56999969482422
2002-11-15,118.75
2002-11-18,117.19000244140625
2002-11-19,117.41999816894531
2002-11-20,118.43000030517578
2002-11-21,123.16999816894531
2002-11-22,121.38999938964844
2002-11-25,122.86000061035156
2002-11-26,121.52999877929688
2002-11-27,125.80999755859375
2002-11-29,128.38999938964844
2002-12-02,126.05999755859375
2002-12-03,124.9000015258789
2002-12-04,124.66000366210938
2002-12-05,122.77999877929688
2002-12-06,124.12000274658203
2002-12-09,121.13999938964844
2002-12-10,122.08999633789062
2002-12-11,123.4000015258789
2002-12-12,122.2300033569336
2002-12-13,121.13999938964844
2002-12-16,125.5999984741211
2002-12-17,124.5
2002-12-18,122.87999725341797
2002-12-19,121.51000213623047
2002-12-20,123.62000274658203
2002-12-23,123.37000274658203
2002-12-24,122.83000183105469
2002-12-26,123.38999938964844
2002-12-27,121.44999694824219
2002-12-30,122.23999786376953
2002-12-31,122.69000244140625
2003-01-02,125.56999969482422
2003-01-03,125.5199966430664
2003-01-06,127.8499984741211
2003-01-07,127.12999725341797
2003-01-08,123.95999908447266
2003-01-09,125.9000015258789
2003-01-10,127.01000213623047
2003-01-13,126.62999725341797
2003-01-14,127.0199966430664
2003-01-15,124.69999694824219
2003-01-16,125.83000183105469
2003-01-17,124.6500015258789
2003-01-21,122.27999877929688
2003-01-22,120.77999877929688
2003-01-23,122.41000366210938
2003-01-24,119.36000061035156
2003-01-27,116.11000061035156
2003-01-28,117.2699966430664
2003-01-29,117.61000061035156
2003-01-30,114.91000366210938
2003-01-31,116.55999755859375
2003-02-03,116.98999786376953
2003-02-04,116.36000061035156
2003-02-05,116.01000213623047
2003-02-06,114.58999633789062
2003-02-07,114.18000030517578
2003-02-10,114.6500015258789
2003-02-11,113.5999984741211
2003-02-12,112.69999694824219
2003-02-13,113.33999633789062
2003-02-14,113.48999786376953
2003-02-18,115.80000305175781
2003-02-19,114.33999633789062
2003-02-20,113.23999786376953
2003-02-21,115.20999908447266
2003-02-24,112.4800033569336
2003-02-25,112.0199966430664
2003-02-26,112.41999816894531
2003-02-27,112.9800033569336
2003-02-28,113.0999984741211
2003-03-03,112.47000122070312
2003-03-04,109.95999908447266
2003-03-05,110.33000183105469
2003-03-06,108.12000274658203
2003-03-07,109.20999908447266
2003-03-10,106.88999938964844
2003-03-11,105.9800033569336
2003-03-12,106.19999694824219
2003-03-13,110.9000015258789
2003-03-14,111.51000213623047
2003-03-17,115.08000183105469
2003-03-18,117.45999908447266
2003-03-19,117.26000213623047
2003-03-20,116.93000030517578
2003-03-21,121.30999755859375
2003-03-24,116.5999984741211
2003-03-25,117.3499984741211
2003-03-26,116.47000122070312
2003-03-27,114.80000305175781
2003-03-28,115.23999786376953
2003-03-31,113.05999755859375
2003-04-01,114.05999755859375
2003-04-02,116.69000244140625
2003-04-03,115.55000305175781
2003-04-04,116.27999877929688
2003-04-07,117.66999816894531
2003-04-08,116.44000244140625
2003-04-09,114.58999633789062
2003-04-10,115.05999755859375
2003-04-11,115.0
2003-04-14,117.12000274658203
2003-04-15,118.94000244140625
2003-04-16,117.41000366210938
2003-04-17,118.95999908447266
2003-04-21,119.12999725341797
2003-04-22,121.48999786376953
2003-04-23,122.58999633789062
2003-04-24,121.58999633789062
2003-04-25,119.62999725341797
2003-04-28,121.97000122070312
2003-04-29,122.69000244140625
2003-04-30,123.44000244140625
2003-05-01,122.5199966430664
2003-05-02,124.27999877929688
2003-05-05,123.9800033569336
2003-05-06,124.7300033569336
2003-05-07,123.79000091552734
2003-05-08,122.5999984741211
2003-05-09,124.83000183105469
2003-05-12,126.4800033569336
2003-05-13,125.45999908447266
2003-05-14,124.77999877929688
2003-05-15,125.43000030517578
2003-05-16,125.23999786376953
2003-05-19,122.43000030517578
2003-05-20,122.44000244140625
2003-05-21,122.95999908447266
2003-05-22,123.9000015258789
2003-05-23,124.16000366210938
2003-05-27,126.66999816894531
2003-05-28,125.9000015258789
2003-05-29,124.87999725341797
2003-05-30,126.91999816894531
2003-06-02,128.3800048828125
2003-06-03,128.07000732421875
2003-06-04,130.4199981689453
2003-06-05,130.63999938964844
2003-06-06,130.2100067138672
2003-06-09,128.5500030517578
2003-06-10,129.38999938964844
2003-06-11,130.47999572753906
2003-06-12,131.27000427246094
2003-06-13,129.83999633789062
2003-06-16,132.22999572753906
2003-06-17,132.7899932861328
2003-06-18,131.86000061035156
2003-06-19,130.85000610351562
2003-06-20,130.3699951171875
2003-06-23,127.69000244140625
2003-06-24,128.11000061035156
2003-06-25,127.38999938964844
2003-06-26,129.24000549316406
2003-06-27,127.69000244140625
2003-06-30,127.76000213623047
2003-07-01,127.7300033569336
2003-07-02,129.07000732421875
2003-07-03,127.76000213623047
2003-07-07,129.8800048828125
2003-07-08,129.50999450683594
2003-07-09,129.0500030517578
2003-07-10,127.08000183105469
2003-07-11,127.80999755859375
2003-07-14,128.3000030517578
2003-07-15,127.33000183105469
2003-07-16,126.7300033569336
2003-07-17,126.91000366210938
2003-07-18,129.47000122070312
2003-07-21,129.08999633789062
2003-07-22,131.50999450683594
2003-07-23,132.0500030517578
2003-07-24,133.50999450683594
2003-07-25,136.5500030517578
2003-07-28,136.61000061035156
2003-07-29,136.49000549316406
2003-07-30,136.13999938964844
2003-07-31,137.77999877929688
2003-08-01,136.2899932861328
2003-08-04,136.61000061035156
2003-08-05,134.30999755859375
2003-08-06,134.02999877929688
2003-08-07,134.02000427246094
2003-08-08,135.55999755859375
2003-08-11,136.36000061035156
2003-08-12,136.7899932861328
2003-08-13,136.52000427246094
2003-08-14,138.7100067138672
2003-08-15,138.33999633789062
2003-08-19,140.66000366210938
2003-08-20,141.22999572753906
2003-08-21,141.91000366210938
2003-08-22,139.89999389648438
2003-08-25,138.97999572753906
2003-08-26,139.02000427246094
2003-08-27,139.77000427246094
2003-08-28,141.24000549316406
2003-08-29,141.72999572753906
2003-09-02,143.0
2003-09-03,142.8300018310547
2003-09-04,141.97000122070312
2003-09-05,141.0500030517578
2003-09-08,142.30999755859375
2003-09-09,142.0500030517578
2003-09-10,139.1999969482422
2003-09-11,139.82000732421875
2003-09-12,142.2100067138672
2003-09-15,141.1199951171875
2003-09-16,142.11000061035156
2003-09-17,140.02000427246094
2003-09-18,141.1999969482422
2003-09-19,141.5
2003-09-22,139.22999572753906
2003-09-23,139.89999389648438
2003-09-24,137.72999572753906
2003-09-25,135.5800018310547
2003-09-26,134.82000732421875
2003-09-29,136.75
2003-09-30,135.00999450683594
2003-10-01,137.13999938964844
2003-10-02,137.94000244140625
2003-10-03,139.3300018310547
2003-10-06,139.75
2003-10-07,140.30999755859375
